id,x,y,gender
10G,0.3691530318227968,-0.638827901968402,female
12G,0.9984772188434675,-0.754457428186333,female
18B,0.5145945607324525,-0.994791525427662,male
19G,-0.3862538061570575,-0.8906643817440889,female
28G,0.9983345546809252,-0.9983364412094792,female
39B,0.49926490318646605,-0.953494713619524,male
41G,0.42053894842425177,-0.9992397734195144,female
44B,-0.1007165690922611,0.19022232431847352,male
48B,0.7234471917677348,0.43356299149296035,male
55G,0.9975672922304528,-0.8749598757147461,female
59B,0.011468686654710958,-0.8713836664782308,male
60G,0.9546329364411742,-0.9832774254644803,female
45G,0.3854142417450526,-0.9979164935053819,female w/o transcripts
01G,0.5536253636737076,-0.9600267052682234,female w/o transcripts
09G,0.40651100494289993,-0.465479431566347,female w/o transcripts
21B,0.9976547940576673,-0.9469864981764353,male w/o transcripts
22B,0.3424928037570587,-0.5289582482476523,male w/o transcripts
25G,0.6506291295949819,-0.9977118256957145,female w/o transcripts
26B,0.4351722475755042,-0.44241647016657926,male w/o transcripts
30B,0.9297864729916365,0.5126062513779979,male w/o transcripts
35G,0.8453948264960258,-0.998550531392685,female w/o transcripts
40B,0.05155912797386775,-0.7388705347562684,male w/o transcripts
43B,0.560181720685677,0.3575954127151595,male w/o transcripts
46G,0.9987163799105524,-0.7958679256519541,female w/o transcripts
47B,-0.002823829146239021,-0.9988212154279339,male w/o transcripts
54B,0.9961337596059424,-0.7845344334729567,male w/o transcripts
57B,0.361680215648664,-0.691895275485608,male w/o transcripts
58G,0.9741539859735243,-0.9737641683274265,female w/o transcripts
61B,0.07771640701032195,-0.13500949241854204,male w/o transcripts
06B,0.5941275054536597,-0.42663018238242767,male w/o transcripts
11B,0.9985911540410735,0.04031236852897324,male w/o transcripts
