id,x,y,gender
01G,0.5536253636737076,-0.9600267052682234,female
06B,0.5941275054536597,-0.42663018238242767,male
09G,0.40651100494289993,-0.465479431566347,female
11B,0.9985911540410735,0.04031236852897324,male
18B,0.4147751122450763,-0.8089859192034652,male
19G,0.5178196034548221,-0.9976785211158223,female
21B,0.9976547940576673,-0.9469864981764353,male
22B,0.3424928037570587,-0.5289582482476523,male
25G,0.6506291295949819,-0.9977118256957145,female
30B,0.9297864729916365,0.5126062513779979,male
35G,0.8453948264960258,-0.998550531392685,female
40B,0.05155912797386775,-0.7388705347562684,male
43B,0.560181720685677,0.3575954127151595,male
45G,0.3854142417450526,-0.9979164935053819,female
46G,0.9987163799105524,-0.7958679256519541,female
47B,-0.002823829146239021,-0.9988212154279339,male
48B,0.4857850827982628,-0.8915785878390206,male
54B,0.9961337596059424,-0.7845344334729567,male
55G,0.9983533644467378,-0.9983474383403665,female
57B,0.361680215648664,-0.691895275485608,male
58G,0.9741539859735243,-0.9737641683274265,female
60G,0.7870791364433507,-0.9943800142887883,female
10G,0.37736467843333904,-0.48482941405006424,female w/o transcripts
12G,0.9974226205016133,0.16058180137989508,female w/o transcripts
26B,0.4351722475755042,-0.44241647016657926,male w/o transcripts
28G,0.9981404665839715,-0.8378738602430136,female w/o transcripts
41G,-0.20502816101345261,-0.7692324180357631,female w/o transcripts
44B,0.788791652827809,0.3329709542150902,male w/o transcripts
59B,0.5041126212166658,-0.8007679009052351,male w/o transcripts
61B,0.07771640701032195,-0.13500949241854204,male w/o transcripts
39B,-0.183238496445066,-0.9987721318151421,male w/o transcripts
