id,x,y,gender
40B,-0.9584926367559037,-0.12497258653967885,male
43B,-0.2513152041060715,-0.034925873389653084,male
57B,-0.3187368657282119,-0.6575977140848022,male
45G,-0.901813758839989,-0.1702872273581592,female w/o transcripts
01G,-0.9985954657502365,0.329639384719123,female w/o transcripts
09G,0.10958680833308337,-0.18548792261497477,female w/o transcripts
10G,0.2374938608331127,0.4424476554021381,female w/o transcripts
12G,0.9248203208150225,0.9248033841725078,female w/o transcripts
18B,-0.998566639523195,-0.6302637390077824,male w/o transcripts
21B,0.2798659103513476,0.10829084289585811,male w/o transcripts
22B,-0.33529856113373396,0.00838218006783692,male w/o transcripts
25G,-0.14873910631085818,-0.4494568181517754,female w/o transcripts
26B,-0.4871708205577462,-0.4574302362526257,male w/o transcripts
28G,0.4297330198012258,0.2526693319451929,female w/o transcripts
30B,-0.20731647398193498,-0.08142341257247188,male w/o transcripts
35G,0.9153786194950995,0.8033126813677072,female w/o transcripts
41G,-0.7029568840221376,-0.9992434246145394,female w/o transcripts
44B,-0.2250053177338021,-0.268966261414816,male w/o transcripts
46G,0.9976887272985706,-0.25506793913527814,female w/o transcripts
47B,-0.10475188857613976,-0.10474796562357086,male w/o transcripts
48B,-0.44369906235294126,-0.0005820521540925161,male w/o transcripts
54B,-0.3494516292644685,-0.9990388692259341,male w/o transcripts
55G,0.38014147370515744,-0.5362682219281789,female w/o transcripts
58G,0.44873557555544863,-0.24161322422393544,female w/o transcripts
59B,-0.29034230673574685,-0.41284646750865783,male w/o transcripts
60G,-0.5839375548841531,-0.4066360437700277,female w/o transcripts
61B,-0.7413285762873879,0.0018800672818088393,male w/o transcripts
06B,-0.15348465385014892,-0.998646824244977,male w/o transcripts
19G,-0.16547153825366473,-0.8647268438295808,female w/o transcripts
39B,-0.7505203114805574,0.05233936374820264,male w/o transcripts
11B,0.983417191653681,0.6285082679452142,male w/o transcripts
