id,x,y,gender
01G,-0.49228883659144773,-0.47394650338509525,female
09G,0.5137803719155517,-0.3033306371909407,female
10G,0.37736467843333904,-0.48482941405006424,female
11B,0.9980435730651052,0.4955147565091882,male
12G,0.9974226205016133,0.16058180137989508,female
18B,-0.23322367119400408,-0.23905119709054207,male
19G,-0.06106348608848161,-0.9953048842239212,female
21B,0.8744555458766076,-0.8675417930425344,male
22B,-0.6960990671455242,0.12246218065800368,male
25G,0.5181580408008066,-0.5265321733621012,female
26B,0.4351722475755042,-0.44241647016657926,male
28G,0.9981404665839715,-0.8378738602430136,female
30B,0.5757981258251842,-0.1996919249916243,male
35G,0.9979501775539611,0.18979522659772347,female
40B,-0.36752530247960924,0.205719176996367,male
41G,-0.20502816101345261,-0.7692324180357631,female
43B,0.9989795898861145,0.9989831163336367,male
44B,0.788791652827809,0.3329709542150902,male
46G,0.8648056176337304,-0.9985346494805285,female
47B,-0.2509242390022825,-0.15927415184284738,male
48B,-0.020749359056541183,-0.11080149085469992,male
54B,0.45523984765395736,-0.3179431148022826,male
55G,-0.4181709380710438,-0.4685981526056747,female
57B,0.2448710237755452,-0.9989057408867301,male
58G,0.868045590881834,-0.18770454386507462,female
59B,0.5041126212166658,-0.8007679009052351,male
61B,0.07771640701032194,-0.13500949241854204,male
45G,-0.5205538736409131,0.2550282149964109,female w/o transcripts
60G,0.08499499024682144,-0.4694389275664781,female w/o transcripts
06B,-0.2757407894739197,-0.9042165531099713,male w/o transcripts
39B,-0.6229934359083031,0.02325964956494614,male w/o transcripts
